"","Deal Name","Deal Date","Deal Type","Primary Location","Primary Asset Type","Deal Overview","Investors Buyers Firms ","Bought From Sellers Firms ","Asset Regions","Asset Countries","Asset States","Asset Cities","Assets Types","Assets","Buyer Type","Seller Type","Deal Size Usd Mn ","No Of Assets","Total Size Sq Ft ","distance.x","Year_Month","Town","distance","Date","Fed_Rate","Labor_Force","Employment","Unemployment","Unemployment_Rate","HomeValue","Date_Year","Estimate Population 16 years and over","Estimate In labor force","Estimate In labor force!!Civilian labor force","Estimate In labor force Employed","Estimate In labor force Unemployed","Estimate In labor force!!Armed Forces","Estimate Not in labor force","Estimate Civilian labor force","Estimate Females 16 years and over","Estimate Own children under 6 years","Estimate All parents in family in labor force","Estimate Own children 6 to 17 years","Estimate Workers 16 years and over","Estimate Car, truck, or van -- drove alone","Estimate Car, truck, or van -- carpooled","Estimate Public transportation (excluding taxicab)","Estimate Walked","Estimate Other means","Estimate Worked at home","Estimate Mean travel time to work (minutes)","Estimate Civilian employed population 16 years and over","Estimate Management, business, science, and arts occupations","Estimate Service occupations","Estimate Sales and office occupations","Estimate Natural resources, construction, and maintenance occupations","Estimate Production, transportation, and material moving occupations","Estimate Civilian employed population 16 years and over.1","Estimate Agriculture, forestry, fishing and hunting, and mining","Estimate Construction","Estimate Manufacturing","Estimate Wholesale trade","Estimate Retail trade","Estimate Transportation and warehousing, and utilities","Estimate Information","Estimate Finance and insurance, and real estate and rental and leasing","Estimate Professional, scientific, and management, and administrative and waste management services","Estimate Educational services, and health care and social assistance","Estimate Arts, entertainment, and recreation, and accommodation and food services","Estimate Other services, except public administration","Estimate Public administration","Estimate Civilian employed population 16 years and over.2","Estimate Private wage and salary workers","Estimate Government workers","Estimate Self-employed in own not incorporated business workers","Estimate Unpaid family workers","Estimate Total households","Estimate Less than $10,000","Estimate $10,000 to $14,999","Estimate $15,000 to $24,999","Estimate $25,000 to $34,999","Estimate $35,000 to $49,999","Estimate $50,000 to $74,999","Estimate $75,000 to $99,999","Estimate $100,000 to $149,999","Estimate $150,000 to $199,999","Estimate $200,000 or more","Estimate Median household income (dollars)","Estimate Mean household income (dollars)","Estimate With earnings","Estimate With earnings!!Mean earnings (dollars)","Estimate With Social Security","Estimate With Social Security!!Mean Social Security income (dollars)","Estimate With retirement income","Estimate With retirement income!!Mean retirement income (dollars)","Estimate With Supplemental Security Income","Estimate With Supplemental Security Income!!Mean Supplemental Security Income (dollars)","Estimate With cash public assistance income","Estimate With cash public assistance income!!Mean cash public assistance income (dollars)","Estimate With Food Stamp/SNAP benefits in the past 12 months","Estimate Families","Estimate Median family income (dollars)","Estimate Mean family income (dollars)","Estimate Per capita income (dollars)","Estimate Nonfamily households","Estimate Median nonfamily income (dollars)","Estimate Mean nonfamily income (dollars)","Estimate Median earnings for workers (dollars)","Estimate Median earnings for male full-time, year-round workers (dollars)","Estimate Median earnings for female full-time, year-round workers (dollars)","Estimate Civilian noninstitutionalized population","Estimate With health insurance coverage","Estimate With health insurance coverage!!With private health insurance","Estimate With health insurance coverage!!With public coverage","Estimate No health insurance coverage","Estimate Civilian noninstitutionalized population under 18 years","Estimate Civilian noninstitutionalized population 18 to 64 years","Estimate In labor force.1","Estimate In labor force!!Employed","Estimate In labor force With health insurance coverage","Estimate In labor force With health insurance coverage!!With private health insurance","Estimate In labor force With health insurance coverage!!With public coverage","Estimate In labor force No health insurance coverage","Estimate In labor force!!Unemployed","Estimate In labor force With health insurance coverage.1","Estimate In labor force With health insurance coverage!!With private health insurance.1","Estimate In labor force With health insurance coverage!!With public coverage.1","Estimate In labor force No health insurance coverage.1","Estimate Not in labor force.1","Estimate Not in labor force!!With health insurance coverage","Estimate Not in labor force With private health insurance","Estimate Not in labor force With public coverage","Estimate Not in labor force!!No health insurance coverage","Estimate All families","Estimate All families!!With related children under 18 years","Estimate All families With related children under 5 years only","Estimate Married couple families","Estimate Married couple families!!With related children under 18 years","Estimate Married couple families With related children under 5 years only","Estimate Families with female householder, no husband present","Estimate Families with female householder, no husband present!!With related children under 18 years","Estimate Families with female householder, no husband present With related children under 5 years only","Estimate Under 18 years!!Related children under 18 years","Estimate Under 18 years Related children under 5 years","Estimate Under 18 years Related children 5 to 17 years","Opportunity_Zone"
"2859","555 Hamilton Avenue",2011-01-15,"Single Asset","US","Office","In January 2011, W3 Partners acquired 555 Hamilton Avenue from an unidentified seller. The office property is located in Palo Alto, CA, US.","W3 Partners","Unidentified Seller/s","North America","US","CA","Palo Alto","Office","555 Hamilton Avenue","Fund Manager","Other",NA,NA,12897,NA,"2011-01","Palo Alto",0,2011-01-01,0.17,"957986","860798","97188","10.1",1265355.66775183,"2011","53041","32317","32317","31041","1276","0","20724","32317","27069","N","N","N","30282","19299","1699","2091","1608","3085","2500","21.1","31041","23506","2088","3248","1224","975","31041","304","409","4524","423","1353","350","1777","1585","8424","8454","1631","1400","407","31041","26164","2385","2492","0","26849","1666","570","1287","1172","1621","2658","2338","4762","3206","7569","119124","173715","20443","189169","7223","18747","4223","43214","1263","9022","333","9827","182","16118","155889","224486","71762","10731","71953","96072","71443","132902","71416","65032","62886","58535","12730","2146","14815","39628","29953","28738","28151","28070","159","587","1215","816","809","96","399","9675","8628","8105","1190","1047","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",0
"2860","El Granada Building",2011-01-15,"Single Asset","US","Residential","In January 2011, a joint venture between Jonathan Rose Companies and Nuveen Real Estate acquired El Granada Building. The mixed use property is located in Berkeley, CA, US.","Nuveen, Jonathan Rose Companies","Unidentified Seller/s","North America","US","CA","Berkeley","Residential, Multi-Family, Mid/High Rise Multi-Family, Street Retail, Retail, Mixed Use","El Granada Building","Fund Manager, Fund Manager","Other",19.62,NA,NA,NA,"2011-01","Berkeley",0,2011-01-01,0.17,"2318626","2092942","225684","9.6999999999999993",653419.948639965,"2011","102055","59371","59329","53681","5648","42","42684","59329","51824","4585","3189","8526","52815","21372","3289","10532","6724","5149","5749","27.5","53681","36988","6219","7658","926","1890","53681","111","1303","2766","678","3532","940","2479","3152","11142","19141","4129","2580","1728","53681","33118","13484","7044","35","45338","4983","2851","3849","3332","4741","6594","4460","5330","3659","5539","61351","93550","34966","92920","10875","16889","6084","38799","1621","10268","1007","7420","1547","20508","101935","130461","38877","24830","41000","60425","31893","66888","62777","113558","104962","92304","23669","8596","14166","83765","55113","49875","46833","44926","2323","3042","5238","3778","3300","664","1460","28652","25061","21818","3703","3591","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2861","Scripps Corporate Plaza",2011-01-15,"Single Asset","US","Office","In January 2011, Embarcadero Capital Partners sold Scripps Corporate Plaza to an unidentified buyer. The office complex, formerly known as Scripps Ranch Corporate Plaza, is located in San Diego, CA, US.","Unidentified Buyer/s","Embarcadero Capital Partners","North America","US","CA","San Diego","Office","Scripps Corporate Plaza","Other","Fund Manager",NA,NA,244105,NA,"2011-01","San Diego",0,2011-01-01,0.17,"1516168","1352622","163546","10.8",432111.720197495,"2011","1068251","728830","695933","624028","71905","32897","339421","695933","528811","96192","57874","177479","641585","480296","60521","27292","18171","12462","42843","22.4","624028","275618","120997","145208","36482","45723","624028","2103","23358","56297","13005","67654","23031","13949","43738","95670","141825","71258","34766","37374","624028","470806","102310","50161","751","468194","32624","23358","45021","38544","56166","80262","61704","69405","30402","30708","60797","81144","384631","81896","100942","15361","67139","29179","21714","9288","11789","6765","27833","273391","73106","95617","30482","194803","44695","58055","32381","51758","42216","1286308","1058370","843260","316380","227938","288431","860822","667873","600349","479027","458493","32238","121322","67524","35287","25707","11009","32237","192949","144788","104491","49124","48161","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2862","Icon Plaza",2011-01-15,"Single Asset","US","Niche","In January 2011, Hanover Real Estate Investors acquired Icon Plaza from an unidentified seller. The student housing property is located in Los Angeles, CA, US.","Hanover Real Estate Investors","Unidentified Seller/s","North America","US","CA","Los Angeles","Niche, Student Housing","Icon Plaza","Fund Manager","Other",NA,NA,NA,NA,"2011-01","Los Angeles",0,2011-01-01,0.17,"6489335","5726165","763170","11.8",431377.317432348,"2011","3066775","2023343","2022183","1763336","258847","1160","1043432","2022183","1552206","286799","177778","528164","1719980","1151024","169131","196576","65719","39951","97579","29.3","1763336","621941","375863","406793","146350","212389","1763336","10043","106920","160306","49762","185583","71010","99327","109984","236405","350446","210865","129376","43309","1763336","1379077","175568","206473","2218","1304145","118345","93774","168849","137444","170087","205904","133627","145249","58646","72220","46148","72787","1059659","73884","269015","15124","121669","25683","96275","9395","63224","5288","106537","784321","50588","80947","26148","519824","35681","56465","24751","36413","36878","3793045","2811386","1833178","1191877","981659","852899","2541153","1933903","1689253","1129527","1020023","130867","559726","244650","118473","72053","50093","126177","607250","404443","229171","193722","202807","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2863","340 Brannan Street",2011-01-12,"Single Asset","US","Office","In January 2011, TA Realty acquired 340 Brannan Street from ATC Partners. The office property is located in San Francisco, CA, US.","TA Realty","ATC Partners","North America","US","CA","San Francisco","Office","340 Brannan Street","Fund Manager","Fund Manager",10.55,NA,38317,NA,"2011-01","San Francisco",0,2011-01-01,0.17,"2318626","2092942","225684","9.6999999999999993",723896.77914851,"2011","714891","487173","486947","450686","36261","226","227718","486947","351536","40862","29299","62986","437125","164570","32015","137914","43121","25244","34261","29.6","450686","228173","83557","97276","17638","24042","450686","660","16200","26989","8446","49862","16775","19170","36213","94787","83822","58235","25360","14167","450686","357165","50280","42414","827","342706","23534","20605","31116","24448","31642","48980","36945","55560","27365","42511","69894","102831","273789","107825","77028","15428","40763","26821","26570","10355","10686","4869","16033","157073","83540","121254","44905","185633","58528","84902","41192","66031","54491","807662","717556","562440","220607","90106","109165","588179","470176","434867","382356","357417","30916","52511","35309","23768","16526","8493","11541","118003","97376","60524","41560","20627","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2864","Sunnyside Senior Apartment Homes",2011-01-12,"Single Asset","US","Niche","In January 2011, Strata Equity Group acquired Sunnyside Senior Apartment Homes from JP Morgan Asset Management. The senior home property is located in San Dimas, CA, US.","Strata Equity Group","JP Morgan Asset Management","North America","US","CA","San Dimas","Niche, Senior Home","Sunnyside Senior Apartment Homes","Fund Manager","Fund Manager",15.15,NA,NA,NA,"2011-01","Pomona",7636.93666624226,2011-01-01,0.17,"6489335","5726165","763170","11.8",210792.854328645,"2011","113752","69863","69863","60520","9343","0","43889","69863","57646","13057","7198","25577","59166","42921","9195","2523","1767","991","1769","30.3","60520","13006","14113","14714","5032","13655","60520","118","4182","10451","2668","6841","4148","838","2638","6557","10600","6687","3215","1577","60520","51795","5812","2807","106","37972","2232","2095","5477","3894","5511","8232","4978","3062","1688","803","47229","60635","31099","60781","9109","14137","3871","28890","2625","9352","2295","5722","5144","29055","51798","62865","16861","8917","32751","44332","22679","33753","30606","148775","111423","66029","50142","37352","40517","95645","67687","58810","40959","37838","3183","17851","8877","4005","2140","1908","4872","27958","17392","9003","8992","10566","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2865","Canvas L.A.",2011-01-12,"Single Asset","US","Residential","In January 2011, LaSalle Investment Management acquired Canvas L.A. from Alliance Residential Company. The residential complex is located in Los Angeles, CA, US.","Lasalle Investment Management","Alliance Residential Company","North America","US","CA","Los Angeles","Office, Residential, Multi-Family, Mid/High Rise Multi-Family","Canvas L.A.","Fund Manager","Fund Manager",62.5,NA,173686,NA,"2011-01","Los Angeles",0,2011-01-01,0.17,"6489335","5726165","763170","11.8",431377.317432348,"2011","3066775","2023343","2022183","1763336","258847","1160","1043432","2022183","1552206","286799","177778","528164","1719980","1151024","169131","196576","65719","39951","97579","29.3","1763336","621941","375863","406793","146350","212389","1763336","10043","106920","160306","49762","185583","71010","99327","109984","236405","350446","210865","129376","43309","1763336","1379077","175568","206473","2218","1304145","118345","93774","168849","137444","170087","205904","133627","145249","58646","72220","46148","72787","1059659","73884","269015","15124","121669","25683","96275","9395","63224","5288","106537","784321","50588","80947","26148","519824","35681","56465","24751","36413","36878","3793045","2811386","1833178","1191877","981659","852899","2541153","1933903","1689253","1129527","1020023","130867","559726","244650","118473","72053","50093","126177","607250","404443","229171","193722","202807","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2866","Alameda Towne Centre",2011-01-06,"Single Asset","US","Retail","In January 2011, Jamestown, on behalf of its Jamestown 27 fund, acquired Alameda Towne Centre from Schnitzer Properties. The retail property is located in Alameda, CA, US.","Jamestown","Schnitzer Properties","North America","US","CA","Alameda","Retail","Alameda Towne Centre","Fund Manager","Fund Manager",181,NA,595000,NA,"2011-01","Alameda",0,2011-01-01,0.17,"2318626","2092942","225684","9.6999999999999993",566480.915581022,"2011","62017","43056","42292","37799","4493","764","18961","42292","31537","4600","3137","9711","36813","23393","3216","5508","1106","1278","2312","28.0","37799","17614","5715","9568","1638","3264","37799","0","1023","2431","1165","2230","3590","1718","3062","5766","8929","3877","2434","1574","37799","28260","5634","3905","0","30335","1273","1264","2302","2177","4018","6046","4036","4206","2457","2556","66781","86860","25423","85003","6162","17564","5172","33634","1689","9663","1653","3506","2030","18098","75971","96659","36743","12237","51652","67325","41300","63555","51650","73330","63713","51926","17618","9617","14678","50037","40514","36149","31305","30057","1582","4844","4365","3094","2368","749","1271","9523","7942","5216","2999","1581","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",0
"2867","4110 Campus Point Court",2011-01-01,"Single Asset","US","Office","In 2011, MIG Real Estate acquired 4110 Campus Point Court from SAIC. The office property is located in San Diego, CA, US.
","MIG Real Estate","Unidentified Seller/s","North America","US","CA","San Diego","Office","4110 Campus Point Court","Fund Manager","Other",NA,NA,42706,NA,"2011-01","San Diego",0,2011-01-01,0.17,"1516168","1352622","163546","10.8",432111.720197495,"2011","1068251","728830","695933","624028","71905","32897","339421","695933","528811","96192","57874","177479","641585","480296","60521","27292","18171","12462","42843","22.4","624028","275618","120997","145208","36482","45723","624028","2103","23358","56297","13005","67654","23031","13949","43738","95670","141825","71258","34766","37374","624028","470806","102310","50161","751","468194","32624","23358","45021","38544","56166","80262","61704","69405","30402","30708","60797","81144","384631","81896","100942","15361","67139","29179","21714","9288","11789","6765","27833","273391","73106","95617","30482","194803","44695","58055","32381","51758","42216","1286308","1058370","843260","316380","227938","288431","860822","667873","600349","479027","458493","32238","121322","67524","35287","25707","11009","32237","192949","144788","104491","49124","48161","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2868","Uptown Newport Village",2010-12-24,"Single Asset","US","Mixed Use","In December 2010, DRA Advisors acquired Uptown Newport Village from an unidentified seller. The mixed use property is located in Newport Beach, CA, US.","DRA Advisors","Unidentified Seller/s","North America","US","CA","Newport Beach","Industrial, Office","Uptown Newport Village","Fund Manager","Other",NA,NA,3e+05,NA,"2010-12","Newport Beach",0,2010-12-01,0.18,"6492800","5722263","770537","11.9",1536661.20911728,"2010","72957","48800","48800","45195","3605","0","24157","48800","37120","N","N","N","44033","36412","1961","418","616","896","3730","24.5","45195","28043","3121","12060","877","1094","45195","172","1589","4306","2076","5575","789","787","7868","9100","6813","3785","1774","561","45195","37516","3336","4209","134","38449","1414","999","1862","2654","2695","4835","5454","6176","4342","8018","97140","151967","31610","141528","9544","19446","4890","37229","928","11147","360","3790","305","20030","141302","204283","69296","18419","68122","93084","52341","100458","64737","85442","78500","72512","15730","6942","14913","55798","43660","40271","36050","35798","511","4221","3389","2599","2402","249","790","12138","11115","10799","630","1023","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",0
"2869","Emerald Plaza Tower",2010-12-22,"Single Asset","US","Office","In December 2010, DivcoWest acquired a partial stake in Emerald Plaza Tower from DWS Group. The office property is located in San Diego, CA, US.

DWS Group will retain a partial ownership in Emerald Plaza Tower.","DivcoWest","DWS Group","North America","US","CA","San Diego","Office","Emerald Plaza Tower","Fund Manager","Fund Manager",99.73,NA,364160,NA,"2010-12","San Diego",0,2010-12-01,0.18,"1516417","1351350","165067","10.9",434048.837824099,"2010","1057037","710435","678264","606027","72237","32171","346602","678264","521477","95503","56573","177777","620939","461792","56669","26660","18178","12801","44839","22.2","606027","267900","112558","148370","36001","41198","606027","2175","24350","56380","14050","60580","19793","14172","43137","98614","133426","73867","30641","34842","606027","465103","95512","45174","238","469635","31552","23776","43589","41725","60262","79970","62943","66262","30288","29268","60037","81918","387291","82287","97860","15300","63860","27873","21388","8632","13202","6192","23505","275715","71498","95372","30747","193920","45624","59684","31583","50837","42467","1272664","1049117","833828","312955","223547","288149","848802","652806","583362","473264","453716","29167","110098","69444","37485","28296","10745","31959","195996","143549","101163","49979","52447","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2870","10950 Washington Boulevard",2010-12-22,"Single Asset","US","Office","In December 2010, Hudson Pacific Properties acquired 10950 Washington Boulevard from Embarcadero Capital Partners. The office property is located in Los Angeles, CA, US.","Hudson Pacific Properties","Embarcadero Capital Partners","North America","US","CA","Los Angeles","Office","10950 Washington Boulevard","Fund Manager","Fund Manager",46,NA,158873,NA,"2010-12","Los Angeles",0,2010-12-01,0.18,"6492800","5722263","770537","11.9",433314.634031882,"2010","3018472","2010951","2009415","1748066","261349","1536","1007521","2009415","1535850","288759","173498","544497","1706116","1138926","176406","190327","61154","41342","97961","28.6","1748066","610075","372944","415977","139669","209401","1748066","9500","98556","155866","49278","178115","71463","102001","117055","240811","353591","202544","124267","45019","1748066","1371129","181370","193236","2331","1310259","111396","95734","159144","137001","180816","218176","136199","139156","59838","72799","47031","73038","1073591","73929","268383","14528","123648","24148","94147","9092","65522","5613","104715","793536","51029","80361","26226","516723","37468","57047","25425","37006","36592","3769997","2752887","1816000","1149182","1017110","881363","2506151","1920659","1674547","1121474","1020372","119182","553073","246112","109699","72492","41652","136413","585492","377046","210071","180271","208446","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2871","Crossing at Arroyo Trail",2010-12-16,"Single Asset","US","Residential","In December 2010, Raintree Partners acquired Crossing at Arroyo Trail from an unidentified seller. The residential complex is located in Livermore, CA, US.","Raintree Partners","Unidentified Seller/s","North America","US","CA","Livermore","Residential, Multi-Family","Crossing at Arroyo Trail","Fund Manager","Other",16.7,NA,NA,NA,"2010-12","Livermore",0,2010-12-01,0.18,"2318392","2089896","228496","9.9",447975.626135768,"2010","64631","46475","46475","42217","4258","0","18156","46475","31852","6024","3211","13447","41568","32560","4789","1255","206","1006","1752","26.5","42217","19662","6879","8954","3423","3299","42217","110","2649","4197","1030","4622","2107","1048","2905","10105","7077","2598","1278","2491","42217","31548","7839","2587","243","29848","436","1562","2160","1513","2172","3582","4008","7024","4085","3306","95941","108138","25533","103011","6434","16186","6851","38329","606","8316","381","N","221","21603","110566","125449","40364","8245","42454","58895","42135","81870","51358","81178","73634","68355","12105","7544","19471","53720","43932","40246","36133","34996","1674","4113","3686","2675","2071","604","1011","9788","8716","8169","979","1072","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
"2872","1455 Market Street",2010-12-16,"Single Asset","US","Office","In December 2015, a joint venture between Strada Investment Group, Hudson Pacific Properties, and Bank of America acquired 1455 Market Street from an unidentified seller. The office property is located in San Francisco, CA, US.","Bank of America, Strada Investment Group, Hudson Pacific Properties","Unidentified Seller/s","North America","US","CA","San Francisco","Office, Retail","1455 Market Street","Investor, Fund Manager, Fund Manager","Other",93,NA,1320000,NA,"2010-12","San Francisco",0,2010-12-01,0.18,"2318392","2089896","228496","9.9",731163.070764109,"2010","709774","490967","490967","446665","44302","0","218807","490967","349658","38359","25507","60807","437814","157799","34657","149077","41362","25699","29220","30.3","446665","219415","78978","103089","17627","27556","446665","1130","16023","29079","10024","42315","15012","17971","38414","89930","88869","54107","25468","18323","446665","353080","54920","37781","884","336012","23130","21246","29652","24477","29554","44175","39312","56167","30449","37850","71745","100785","266760","106198","77008","15135","39081","23548","24118","8758","9266","5987","14802","149581","82213","121788","44079","186431","57095","80959","41770","63889","52804","801770","705043","556411","219612","96727","106776","586269","473094","430563","375581","353630","28597","54982","42531","27929","18199","10533","14602","113175","92555","57946","40831","20620","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)",1
