"","Deal Name","Deal Date","Deal Type","Primary Location","Primary Asset Type","Deal Overview","Investors Buyers Firms ","Bought From Sellers Firms ","Asset Regions","Asset Countries","Asset States","Asset Cities","Assets Types","Assets","Buyer Type","Seller Type","Deal Size Usd Mn ","No Of Assets","Total Size Sq Ft ","Town","distance","Year_Month","Date","Fed_Rate","Labor_Force","Employment","Unemployment","Unemployment_Rate","HomeValue","Date_Year","Estimate Population 16 years and over","Estimate In labor force","Estimate In labor force!!Civilian labor force","Estimate In labor force Employed","Estimate In labor force Unemployed","Estimate In labor force!!Armed Forces","Estimate Not in labor force","Estimate Civilian labor force","Estimate Females 16 years and over","Estimate Own children under 6 years","Estimate All parents in family in labor force","Estimate Own children 6 to 17 years","Estimate Workers 16 years and over","Estimate Car, truck, or van -- drove alone","Estimate Car, truck, or van -- carpooled","Estimate Public transportation (excluding taxicab)","Estimate Walked","Estimate Other means","Estimate Worked at home","Estimate Mean travel time to work (minutes)","Estimate Civilian employed population 16 years and over","Estimate Management, business, science, and arts occupations","Estimate Service occupations","Estimate Sales and office occupations","Estimate Natural resources, construction, and maintenance occupations","Estimate Production, transportation, and material moving occupations","Estimate Civilian employed population 16 years and over.1","Estimate Agriculture, forestry, fishing and hunting, and mining","Estimate Construction","Estimate Manufacturing","Estimate Wholesale trade","Estimate Retail trade","Estimate Transportation and warehousing, and utilities","Estimate Information","Estimate Finance and insurance, and real estate and rental and leasing","Estimate Professional, scientific, and management, and administrative and waste management services","Estimate Educational services, and health care and social assistance","Estimate Arts, entertainment, and recreation, and accommodation and food services","Estimate Other services, except public administration","Estimate Public administration","Estimate Civilian employed population 16 years and over.2","Estimate Private wage and salary workers","Estimate Government workers","Estimate Self-employed in own not incorporated business workers","Estimate Unpaid family workers","Estimate Total households","Estimate Less than $10,000","Estimate $10,000 to $14,999","Estimate $15,000 to $24,999","Estimate $25,000 to $34,999","Estimate $35,000 to $49,999","Estimate $50,000 to $74,999","Estimate $75,000 to $99,999","Estimate $100,000 to $149,999","Estimate $150,000 to $199,999","Estimate $200,000 or more","Estimate Median household income (dollars)","Estimate Mean household income (dollars)","Estimate With earnings","Estimate With earnings!!Mean earnings (dollars)","Estimate With Social Security","Estimate With Social Security!!Mean Social Security income (dollars)","Estimate With retirement income","Estimate With retirement income!!Mean retirement income (dollars)","Estimate With Supplemental Security Income","Estimate With Supplemental Security Income!!Mean Supplemental Security Income (dollars)","Estimate With cash public assistance income","Estimate With cash public assistance income!!Mean cash public assistance income (dollars)","Estimate With Food Stamp/SNAP benefits in the past 12 months","Estimate Families","Estimate Median family income (dollars)","Estimate Mean family income (dollars)","Estimate Per capita income (dollars)","Estimate Nonfamily households","Estimate Median nonfamily income (dollars)","Estimate Mean nonfamily income (dollars)","Estimate Median earnings for workers (dollars)","Estimate Median earnings for male full-time, year-round workers (dollars)","Estimate Median earnings for female full-time, year-round workers (dollars)","Estimate Civilian noninstitutionalized population","Estimate With health insurance coverage","Estimate With health insurance coverage!!With private health insurance","Estimate With health insurance coverage!!With public coverage","Estimate No health insurance coverage","Estimate Civilian noninstitutionalized population under 18 years","Estimate Civilian noninstitutionalized population 18 to 64 years","Estimate In labor force.1","Estimate In labor force!!Employed","Estimate In labor force With health insurance coverage","Estimate In labor force With health insurance coverage!!With private health insurance","Estimate In labor force With health insurance coverage!!With public coverage","Estimate In labor force No health insurance coverage","Estimate In labor force!!Unemployed","Estimate In labor force With health insurance coverage.1","Estimate In labor force With health insurance coverage!!With private health insurance.1","Estimate In labor force With health insurance coverage!!With public coverage.1","Estimate In labor force No health insurance coverage.1","Estimate Not in labor force.1","Estimate Not in labor force!!With health insurance coverage","Estimate Not in labor force With private health insurance","Estimate Not in labor force With public coverage","Estimate Not in labor force!!No health insurance coverage","Estimate All families","Estimate All families!!With related children under 18 years","Estimate All families With related children under 5 years only","Estimate Married couple families","Estimate Married couple families!!With related children under 18 years","Estimate Married couple families With related children under 5 years only","Estimate Families with female householder, no husband present","Estimate Families with female householder, no husband present!!With related children under 18 years","Estimate Families with female householder, no husband present With related children under 5 years only","Estimate Under 18 years!!Related children under 18 years","Estimate Under 18 years Related children under 5 years","Estimate Under 18 years Related children 5 to 17 years","Opportunity_Zone"
"2411","Heritage Park Apartments",2012-09-15 01:00:00,"Single Asset","US","Niche","In September 2012, Avanath Capital Management. on behalf of its Avanath Affordable Housing I fund, acquired Heritage Park Apartments from an unidentified seller. The senior home complex is located in Los Angeles, CA, US.","Avanath Capital Management","Unidentified Seller/s","North America","US","CA","Los Angeles","Niche, Senior Home, Congregate Senior Home","Heritage Park Apartments","Fund Manager","Other",NA,NA,NA,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412","The Green House Apartments",2012-09-15 01:00:00,"Single Asset","US","Residential","In September 2012, Calvera Partners acquired The Green House Apartments from an unidentified seller. The residential property is located in Santa Clara, CA, US.","Calvera Partners","Unidentified Seller/s","North America","US","CA","Santa Clara","Residential, Multi-Family","The Green House Apartments","Fund Manager","Other",1.88,NA,7800,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413","9680 Haven Avenue",2012-09-14 01:00:00,"Single Asset","US","Office","In September 2012, Buchanan Street Partners acquired 9680 Haven Avenue from Thackeray Partners. The office property is located in Rancho Cucamonga, CA, US.","Buchanan Street Partners","Thackeray Partners","North America","US","CA","San Bernardino","Office","9680 Haven Avenue","Fund Manager","Fund Manager",10.6,NA,75000,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414","Estancia Apartment Homes",2012-09-14 01:00:00,"Single Asset","US","Residential","In September 2012, Praedium Group acquired a partial stake in Estancia Apartment Homes from Davlyn Investments. The residential complex is located in Riverside, CA, US.

Davlyn Investments will retain partial ownership of Estancia Apartment Homes.","Praedium Group","Davlyn Investments","North America","US","CA","Riverside","Residential, Multi-Family","Estancia Apartment Homes","Fund Manager","Fund Manager",31,NA,168832,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2415","1683 Sunflower Avenue",2012-09-14 01:00:00,"Single Asset","US","Industrial","In September 2012, Penwood Real Estate Investment Management, on behalf of its Penwood Select Industrial Partners III, acquired 1683 Sunflower Avenue from an unidentified seller. The industrial property is located in Costa Mesa, CA, US.","Penwood Real Estate Investment Management","Unidentified Seller/s","North America","US","CA","Costa Mesa","Industrial, Manufacturing","1683 Sunflower Avenue","Fund Manager","Other",NA,NA,345000,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","The Streets Of Brentwood",2012-09-12 01:00:00,"Single Asset","US","Residential","In September 2012, a joint venture between DRA Advisors and Legacy Development acquired The Streets Of Brentwood from Brentwood Specialty Center. The retail complex is located in Oakland, CA, US.","DRA Advisors, Legacy Development","Unidentified Seller/s","North America","US","CA","Brentwood","Retail, Shopping Center","The Streets of Brentwood","Fund Manager, Fund Manager","Other",72.1,NA,358615,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","50 Beale Street",2012-09-12 01:00:00,"Single Asset","US","Office","In September 2012, a joint venture between The Rockefeller Group and Mitsubishi Corporation acquired 50 Beale Street from a joint venture between Fortress Investment Group and Lehman Brothers. The office property is located in San Francisco, CA, US.","The Rockefeller Group, Mitsubishi Corporation","Fortress Investment Group, Lehman Brothers","North America","US","CA","San Francisco","Office","50 Beale Street","Fund Manager","Fund Manager",305,NA,662060,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","1600 Technology  Drive",2012-09-12 01:00:00,"Single Asset","US","Industrial","In September 2012, GI Partners, on behalf of its TechCore fund, acquired 1600 Technology Drive from an unidentified seller. The industrial property is located in San Jose, CA, US.","GI Partners","Unidentified Seller/s","North America","US","CA","San Jose","Industrial, R&D, Manufacturing","1600 Technology Drive","Fund Manager","Other",NA,NA,198033,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419","Torrey Ridge Science Center",2012-09-12 01:00:00,"Single Asset","US","Office","In September 2012, a joint venture between Legacy Partners and Walton Street Capital acquired Torrey Ridge Science Center from Pfizer, Inc. The office complex is located in San Diego, CA, US.","Walton Street Capital, Legacy Partners","Pfizer Inc.","North America","US","CA","San Diego","Office","Torrey Ridge Science Center","Fund Manager, Fund Manager","Other",51.3,NA,306577,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420","Bay Technology Center",2012-09-12 01:00:00,"Single Asset","US","Office","In September 2012, Hines and Oaktree Capital Management acquired Bay Technology Center from Arden Group. The office complex is located in Irvine, CA, US.","Oaktree Capital Management, Hines","Arden Group","North America","US","CA","Irvine","Office, Office - R&D","Bay Technology Center","Fund Manager, Fund Manager","Fund Manager",11.19,NA,114051,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421","Cambridge Apartments",2012-09-11 01:00:00,"Single Asset","US","Residential","In September 2012, Prado Group and Jonathan Rose Companies acquired Cambridge Apartments from Berkeley Associates. The residential property is located in Berkeley, CA, US.","Jonathan Rose Companies, Prado Group","Unidentified Seller/s","North America","US","CA","Berkeley","Residential, Multi-Family, Retail","Cambridge Apartments","Fund Manager, Fund Manager","Other",11.6,NA,32121,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422","Archstone Long Beach Harbor",2012-09-07 01:00:00,"Single Asset","US","Residential","In September 2012, a joint venture between Kennedy Wilson and an unidentified buyer acquired Archstone Long Beach Harbor from Archstone. The residential complex is located in Long Beach, CA, US.

Upon acquisition, the asset will be renamed as Sofi at Third.","Kennedy Wilson, Unidentified Buyer/s","Archstone","North America","US","CA","Long Beach","Residential, Multi-Family","Elevate Long Beach","Fund Manager, Other","Fund Manager",33.5,NA,NA,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","The Village at Nellie Gail Ranch",2012-09-07 01:00:00,"Single Asset","US","Retail","In September 2012, Vintage Real Estate acquired The Village at Nellie Gail Ranch from an unidentified seller. The retail property, formerly known as Moulton La Paz Shopping Center, is located in Laguna Hills, CA, US.","Vintage Real Estate","Unidentified Seller/s","North America","US","CA","Laguna Hills","Retail, Shopping Center","The Village at Nellie Gail Ranch","Fund Manager","Other",NA,NA,88445,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424","Olympic-Bundy Media Campus",2012-09-06 01:00:00,"Single Asset","US","Office","In September 2012, Hudson Pacific Properties acquired Olympic-Bundy Media Campus from Merlone Geier Partners. The office complex is located in Los Angeles, CA, US.","Hudson Pacific Properties","Merlone Geier Partners","North America","US","CA","Los Angeles","Office, Creative/Loft","Olympic-Bundy Media Campus","Fund Manager","Fund Manager",89,NA,233600,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","2595 East Bayshore Road",2012-09-05 01:00:00,"Single Asset","US","Office","In September 2012, D.R. Stephens & Company acquired 2595 East Bayshore Road is from Stella Capital, on behalf of its Stella Capital Real Estate Opportunity Fund. The office property is located in Palo Alto, CA, US.","D.R. Stephens & Company","Stella Capital","North America","US","CA","Palo Alto","Office","2595 East Bayshore Road","Fund Manager","Fund Manager",4.1,NA,16032,NA,NA,"2012-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","IMT Thousand Oaks Apartments",2012-08-30 01:00:00,"Single Asset","US","Residential","In August 2012, IMT Capital, on behalf of its IMT Capital Fund II, acquired IMT Thousand Oaks Apartments from Archstone. The residential complex is located in Thousand Oaks, CA, US.","IMT Capital","Archstone","North America","US","CA","Los Angeles","Residential, Multi-Family","IMT Thousand Oaks Apartments","Fund Manager","Fund Manager",51.4,NA,NA,NA,NA,"2012-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427","Treat Towers",2012-08-28 01:00:00,"Single Asset","US","Office","In August 2012, a 50:50 joint venture between MetLife Investment Management and Mubadala Investment Company acquired Treat Towers from a joint venture between EQ Office and Nuveen Real Estate. The office complex is located in Walnut Creek, CA, US.","Mubadala Investment Company, MetLife Investment Management","EQ Office, Nuveen","North America","US","CA","Walnut Creek","Office","Treat Towers","Investor, Fund Manager","Fund Manager, Fund Manager",118.5,NA,374000,NA,NA,"2012-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428","200-208 Utah Street",2012-08-23 01:00:00,"Single Asset","US","Office","In August 2012, Shorenstein Properties acquired 200-208 Utah Street from a joint venture between TMG Partners and Farallon Capital Management. The office property is located in San Francisco, CA, US.","Shorenstein Properties","TMG Partners, Farallon Capital Management","North America","US","CA","San Francisco","Office","200-208 Utah Street","Fund Manager","Fund Manager, Fund Manager",25,NA,76453,NA,NA,"2012-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429","Tuscan Townhomes",2012-08-23 01:00:00,"Single Asset","US","Residential","In August 2012, a joint venture between Pathfinder Partners and Stratford Partners acquired Tuscan Townhomes from an unidentified seller. The residential complex is located in Riverside, CA, US.","Pathfinder Partners, Stratford Partners","Unidentified Seller/s","North America","US","CA","Riverside","Residential, Multi-Family","Tuscan Townhomes","Fund Manager, Fund Manager","Other",10.55,NA,76464,NA,NA,"2012-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430","Mill Springs Park Apartment Homes",2012-08-19 01:00:00,"Single Asset","US","Residential","In August 2012, Sequoia Equities acquired Mill Springs Park Apartment Homes from an unidentified seller. The residential complex is located in Livermore, CA, US.","Sequoia Equities","Unidentified Seller/s","North America","US","CA","Livermore","Residential, Multi-Family","Mill Springs Park Apartment Homes","Investor","Other",46.55,NA,175650,NA,NA,"2012-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
